B,num_digits,density,trial,x,y,x_support_size,y_support_size,raw_support_size,final_support_size,size_Sx,size_Sy,size_sumset,max_representation_count,additive_energy,support_density_x,support_density_y,diameter_x,diameter_y,raw_mass_total,max_raw_mass,diagonal_mass_entropy,diagonal_mass_concentration,carry_mass,carry_count,carry_depth,carry_entropy,carry_amplification_ratio,max_carry_cascade_length,value_weighted_carry,normalized_value_weighted_carry
10,16,0.2,5,5900900000000408,9090000000000000,5,2,9,13,5,2,9,2,12,0.3125,0.6666666666666666,15,2,630,108,3.095624002524241,0.17142857142857143,63,10,31,3.170217481367949,0.1,5,58588080000003200700000000000000,1.0922627621775052
10,16,0.2,6,7000004000000090,9240000800206909,3,8,19,27,3,8,19,2,34,0.2,0.5,14,15,980,108,4.0097556502106055,0.11020408163265306,95,20,31,3.987409135832755,0.09693877551020408,5,61200046101060884023200010680800,0.9461967506115171
10,16,0.2,7,2100020000000000,1030600000000000,3,3,8,9,3,3,8,2,11,0.5,0.6,5,4,50,12,2.687585439212223,0.24,2,2,27,1.0,0.04,1,1000010000000000000000000000,0.00046205191436608404
10,16,0.2,8,9700000000005004,6770022000000000,4,5,16,18,4,5,16,2,28,0.25,0.7142857142857143,15,6,600,112,3.6068054398497327,0.18666666666666668,56,14,31,3.4475942858553132,0.09333333333333334,7,72140231000033323310000000000000,1.098539593592819
10,16,0.2,9,6001000001601005,2000005000700002,6,4,18,19,6,4,18,3,38,0.375,0.25,15,15,320,54,3.5728812537272976,0.16875,28,11,31,3.240415529881632,0.0875,3,10000030015000033001420004000010,0.8331948849208127
10,16,0.2,10,3000000050000000,4000000009000000,2,2,4,7,2,2,4,1,4,0.2222222222222222,0.2,8,9,104,45,1.8449256431444563,0.4326923076923077,9,4,31,1.8365916681089791,0.08653846153846154,2,10000000220000000400000000000000,0.8333333359027777
10,16,0.2,11,9020000030000000,6000000100004118,3,6,15,19,3,6,15,3,26,0.3333333333333333,0.375,8,15,294,77,3.251999106079972,0.2619047619047619,25,11,31,3.0432156925345843,0.08503401360544217,4,50100001100031270100100200000000,0.9257206226601472
10,16,0.2,12,4007000000300000,1000030000260006,3,5,13,19,3,5,13,2,19,0.2727272727272727,0.3125,10,15,252,42,3.416358250559319,0.16666666666666666,20,10,26,3.084183719779189,0.07936507936507936,3,100201201430040010001000000,2.5005788732373944e-05
10,16,0.2,13,8060908400000000,5000000060000000,5,2,10,14,5,2,10,1,10,0.625,0.2222222222222222,7,8,385,54,3.265053227927416,0.14025974025974025,36,10,31,3.2607845582978525,0.09350649350649351,3,40304042403050520000000000000000,0.9999875924505486
10,16,0.2,14,9200508307000000,5006080000000306,6,5,21,23,6,5,21,3,50,0.6,0.3125,9,15,952,123,4.157136442528711,0.12920168067226892,93,22,31,4.186468694629372,0.0976890756302521,15,41054764222763651105153040000000,0.8913616703201792
10,16,0.2,15,6000010000000800,1065000900000000,3,4,11,12,3,4,11,2,14,0.21428571428571427,0.5,13,7,315,72,2.9259505006654027,0.22857142857142856,28,6,29,2.5116165314328214,0.08888888888888889,2,330006000000054000700000000000,0.05164400173917329
10,16,0.2,16,8003009000009290,7200000000000000,6,2,10,14,6,2,10,2,16,0.4,1.0,14,1,360,67,3.02895625551998,0.18611111111111112,31,9,31,2.8608462139487756,0.08611111111111111,4,51020061000063610000000000000000,0.8854319148377744
10,16,0.2,17,6800024000000700,5000000000000808,5,3,14,18,5,3,14,2,17,0.35714285714285715,0.1875,13,15,567,83,3.6033391249118356,0.14638447971781304,53,14,31,3.574842455724431,0.09347442680776014,4,34000120000008656013130000505000,0.99999999999999
10,16,0.2,18,7000302005000000,3000006000080301,4,5,15,20,4,5,15,3,32,0.4,0.3125,9,15,357,61,3.509278521841376,0.17086834733893558,31,12,31,3.3051829078461092,0.08683473389355742,5,20000040012512060201401000000000,0.9523398656082551
10,16,0.2,19,9005309016080000,6006000000010200,7,4,19,23,7,4,19,3,48,0.5833333333333334,0.2857142857142857,11,13,615,90,3.7016329054908685,0.14634146341463414,55,16,31,3.526573014100208,0.08943089430894309,4,50081081190632501101002010000000,0.9259547164728223
10,16,0.5,0,9675077000750012,3400906886990909,10,11,31,24,10,11,31,7,496,0.625,0.6875,15,15,4480,304,4.568276591752666,0.06785714285714285,485,31,31,4.546030233369957,0.10825892857142858,31,35562102216626261549997979611110,1.0807823761280717
10,16,0.5,1,6000030052090328,2002790900002000,8,6,24,24,8,6,24,4,120,0.5,0.46153846153846156,15,12,1178,138,4.158503071569827,0.11714770797962648,117,22,31,4.06503554125128,0.09932088285229201,17,10014605123387640549127100010000,0.8333833022424896
10,16,0.5,2,8000702420000434,7205200202070060,8,8,29,28,8,8,29,5,186,0.5,0.5333333333333333,15,14,1122,96,4.545348774869148,0.0855614973262032,108,27,31,4.491406053278648,0.0962566844919786,10,51046128333805994592232032322200,0.8855001477778193
10,16,0.5,3,7000002000543083,9003000600085909,7,7,24,30,7,7,24,3,119,0.4375,0.4375,15,15,1568,136,4.375856494859112,0.08673469387755102,160,25,31,4.401901493391309,0.10204081632653061,14,60020024015979990743218975213720,0.9523809977971968
10,16,0.5,4,5419703382700580,5024701450080404,12,10,30,29,12,10,30,7,626,0.8,0.625,14,15,2728,212,4.632535989284785,0.07771260997067449,290,30,31,4.62382397389923,0.1063049853372434,30,22289605486975367871866659232300,0.8184960741007268
10,16,0.5,5,8000066100500002,7000000000606003,6,4,17,22,6,4,17,3,40,0.375,0.25,15,15,616,83,3.8037039174291882,0.13474025974025974,57,15,31,3.720950708768184,0.09253246753246754,8,50000440008040074431523002010000,0.8928576227743638
10,16,0.5,6,4190130740300000,1001051011305700,8,9,24,20,8,9,24,7,290,0.7272727272727273,0.6428571428571429,10,13,800,94,4.096179698909713,0.1175,79,19,26,3.950041155009483,0.09875,19,315215297792544821200000000,7.514905149650354e-05
10,16,0.5,7,4090100007500008,6000654900200021,6,8,26,29,6,8,26,4,112,0.375,0.5,15,15,1190,128,4.334837496424388,0.10756302521008404,117,24,31,4.257121417195691,0.09831932773109243,14,20503278634125920506537112000100,0.8353928146512569
10,16,0.5,8,5000860000070200,5600904083480000,5,8,21,22,5,8,21,3,86,0.35714285714285715,0.6666666666666666,13,11,1316,151,4.166936396675783,0.11474164133738601,133,21,31,4.147688223400434,0.10106382978723404,14,23009852177218855406256010000000,0.8215064860969237
10,16,0.5,9,2044002709006533,7003166208000005,10,8,28,25,10,8,28,6,292,0.625,0.5,15,15,1710,170,4.466727681580173,0.09941520467836257,176,27,31,4.432465967187502,0.10292397660818714,20,10330258723771130976598360032110,0.721664426608753
10,16,0.5,10,4000000410084454,3188001500060095,8,9,29,25,8,9,29,7,238,0.5,0.5625,15,15,1564,172,4.48711227768858,0.10997442455242967,163,27,31,4.457324833029692,0.10421994884910486,24,10330003134541919003380342067620,0.810068790377285
10,16,0.5,11,8080055104800083,1008820700909820,9,9,29,29,9,9,29,6,295,0.5625,0.6,15,14,2700,213,4.558039520617008,0.07888888888888888,286,27,29,4.54887299140006,0.10592592592592592,27,177977664652942095113893894000,0.021834195565464818
10,16,0.5,12,3390300030000158,4929121508351200,8,13,29,28,8,13,29,6,422,0.5,0.9285714285714286,15,13,1820,138,4.6411014107251995,0.07582417582417582,187,29,31,4.620968377126875,0.10274725274725274,29,14928236506459741093345585411000,0.8933072307149934
10,16,0.5,13,2075003610265180,8908000063003016,11,8,30,28,11,8,30,6,318,0.7333333333333333,0.5,14,15,2024,184,4.639654232385947,0.09090909090909091,206,30,31,4.615365884935815,0.10177865612648221,30,12725678762429986156559412631400,0.6884650337978955
10,16,0.5,14,1040600000450809,1750700172000364,7,10,31,29,7,10,31,5,200,0.4375,0.625,15,15,1591,139,4.607489003272607,0.08736643620364551,161,27,29,4.54096814061896,0.10119421747328725,21,133450403606121493253865456530,0.07325281108404928
10,16,0.5,15,1738403079090604,5806700806070805,11,9,28,28,11,9,28,7,411,0.6875,0.5625,15,15,3660,272,4.584361801960608,0.07431693989071038,393,29,31,4.613026183627122,0.10737704918032787,27,15795103493011556914810682206020,1.5647412943955665
10,16,0.5,16,3770078068900800,6003052027000302,9,8,28,28,9,8,28,5,242,0.6428571428571429,0.5,13,15,1890,152,4.4723643842045675,0.08042328042328042,195,28,31,4.437685351991948,0.10317460317460317,27,24412895937265657950158412201000,1.0786904881281336
10,16,0.5,17,5079014607550450,6000040809200001,11,6,27,29,11,6,27,4,200,0.7333333333333333,0.375,14,15,1740,143,4.379089217940906,0.08218390804597701,177,23,31,4.302767570911815,0.10172413793103448,20,30450240663339284838954510000000,0.9992106707455322
10,16,0.5,18,2930000750740009,8031820804908008,8,10,29,26,8,10,29,5,276,0.5,0.625,15,15,2714,190,4.622453886219124,0.07000736919675755,287,29,31,4.6360109170950885,0.10574797347089167,28,27334859177032694118469764370070,1.161542483279327
10,16,0.5,19,7807188000090050,2000728020040307,8,8,27,26,8,8,27,5,190,0.5333333333333333,0.5,14,15,1855,140,4.495366832089762,0.07547169811320754,190,27,31,4.468037532022408,0.10242587601078167,20,11027001540605034217064022610300,0.705951301672717
10,16,0.7,0,3298200132339556,7090067120049943,14,11,31,27,14,11,31,11,972,0.875,0.6875,15,15,3721,302,4.717709028804706,0.08116097823165816,400,31,31,4.711503698154569,0.10749798441279226,31,22990970619973546363631479859410,0.9831730265144539
10,16,0.7,1,5510542249808012,2712060782020558,13,12,31,30,13,12,31,11,994,0.8125,0.75,15,15,3080,225,4.665871731561233,0.07305194805194805,328,31,31,4.628437732305972,0.10649350649350649,31,14422879365570941568602731571110,0.9650686678241188
10,16,0.7,2,6285033402212706,8099089464502081,13,12,31,27,13,12,31,11,1034,0.8125,0.75,15,15,3723,246,4.687571093627617,0.06607574536663981,399,30,31,4.673548380908394,0.10717163577759871,30,53433170530930983085557955271400,1.0497047392599284
10,16,0.7,3,6009084006555332,4299804310157530,11,13,30,30,11,13,30,9,875,0.6875,0.8666666666666667,15,14,3416,225,4.636403157194484,0.06586651053864169,362,29,31,4.599724365570751,0.10597189695550352,29,21698369482956566370912208631000,0.8397889076979277
10,16,0.7,4,3720700572089063,4090709093181612,11,12,31,27,11,12,31,8,710,0.6875,0.75,15,15,3540,222,4.6529922420456415,0.06271186440677966,378,30,31,4.628373794750899,0.10677966101694915,30,13477720459653655221338491652100,0.8855093011183116
10,16,0.7,5,9000079080601072,4708114678231124,8,15,30,31,8,15,30,8,612,0.5,0.9375,15,15,2891,241,4.552772238236313,0.08336215842269111,305,29,31,4.519805139225882,0.10549982704946385,27,46071644918931467123230145111300,1.087277398276831
10,16,0.7,6,9007533587860300,7173015561463805,11,14,28,29,11,14,28,10,1122,0.7857142857142857,0.875,13,15,3968,262,4.571292974757888,0.06602822580645161,425,28,31,4.5584132233940595,0.10710685483870967,27,61786044799029298553116505501000,0.956274845027053
10,16,0.7,7,5090921457919102,6708710019170373,13,12,31,29,13,12,31,10,1030,0.8125,0.75,15,15,3840,356,4.651918941985163,0.09270833333333334,413,30,31,4.636899979599256,0.10755208333333334,30,34721703690948963730411717831100,1.0166362931086057
10,16,0.7,8,8841767936701151,4101021159041332,15,13,31,28,15,13,31,13,1573,0.9375,0.8125,15,15,2738,222,4.565888743988761,0.08108108108108109,290,30,31,4.526921342247994,0.10591672753834916,30,34224569097361359707220053122100,0.9438584467407646
10,16,0.7,9,6361388076759607,6510095500988645,14,12,31,31,14,12,31,11,1140,0.875,0.75,15,15,5822,358,4.67240889347695,0.06149089659910684,632,31,31,4.6648630731269565,0.10855376159395397,31,45645476278356331974923154737330,1.1021951429394892
10,16,0.7,10,3409778047406071,7595000946109216,12,12,31,29,12,12,31,9,828,0.75,0.75,15,15,4288,285,4.665589521535215,0.06646455223880597,460,30,31,4.644338754767602,0.10727611940298508,30,24635030085638520647531014761400,0.9512598226579504
10,16,0.7,11,9706012862006272,1450291007080150,12,10,30,24,12,10,30,9,594,0.75,0.6666666666666666,15,14,2494,190,4.652630171334482,0.07618283881315156,263,30,31,4.652156159991457,0.10545308740978349,30,15746386252512915743696136523100,1.1186259342345397
10,16,0.7,12,1980414000010070,5630490800240801,8,10,28,27,8,10,28,6,284,0.5333333333333333,0.625,14,15,1750,151,4.437450850947984,0.08628571428571429,180,24,31,4.395611353583087,0.10285714285714286,20,17086072204079335659060022050000,1.5322865741021052
10,16,0.7,13,8922059443900065,1009880258027085,12,11,31,27,12,11,31,9,748,0.75,0.6875,15,15,4158,303,4.619235264039176,0.07287157287157287,448,30,30,4.615190568534503,0.10774410774410774,30,1207827688240327486957436545720,0.13405097786251455
10,16,0.7,14,1286932838218673,3650704070705166,16,11,31,28,16,11,31,11,1216,1.0,0.6875,15,15,4389,281,4.714627302749826,0.06402369560264297,472,30,30,4.691063568933072,0.10754158122579176,30,1493352982239012264801659118610,0.3178556684123996
10,16,0.7,15,4004742038360109,3776760168536672,11,15,31,28,11,15,31,10,1161,0.6875,0.9375,15,15,4080,263,4.685718923547486,0.0644607843137255,440,31,31,4.6682324550348095,0.10784313725490197,31,13349334788190737006036060566610,0.8826035522613535
10,16,0.7,16,3600707885056078,3008948394300304,11,11,30,29,11,11,30,8,649,0.6875,0.6875,15,15,4060,293,4.538328154639422,0.07216748768472907,436,30,31,4.517909413109266,0.10738916256157635,28,11040796706725338876207494242330,1.01905537554071
10,16,0.7,17,8020000542610007,9198687429990000,8,12,27,26,8,12,27,7,456,0.5,1.0,15,11,2835,208,4.5538102539849055,0.07336860670194004,297,27,31,4.544544918971373,0.10476190476190476,27,71977880984177385097513266600000,0.9756606677637514
10,16,0.7,18,6325940700080578,7246057929416401,11,14,31,31,11,14,31,9,944,0.6875,0.875,15,15,4288,271,4.696566228880895,0.06319962686567164,459,29,31,4.663278122803814,0.1070429104477612,29,43602372536552130498687747873000,0.9512248841927715
10,16,0.7,19,9600802004726592,8501020429238869,11,13,31,29,11,13,31,8,841,0.6875,0.8125,15,15,4020,277,4.715140625913407,0.06890547263681591,432,31,31,4.701396026677267,0.10746268656716418,31,89317635667622768572312533092910,1.0943560546425222
10,16,1.0,0,7445922472711225,6112432178118999,16,16,31,30,16,16,31,16,2736,1.0,1.0,15,15,4608,308,4.703433482775785,0.06684027777777778,496,31,31,4.688357551815564,0.1076388888888889,31,43470792988881066419115361698640,0.9551355269350486
10,16,1.0,1,5296837779118368,1512893537722931,16,16,31,28,16,16,31,16,2736,1.0,1.0,15,15,6120,411,4.613121968308783,0.06715686274509804,663,29,30,4.593667629437724,0.10833333333333334,29,3381596824718137390087765899300,0.42198477952524976
10,16,1.0,2,9279262989146874,1533957243662495,16,16,31,26,16,16,31,16,2736,1.0,1.0,15,15,6882,427,4.6941222207508515,0.06204591688462656,752,31,31,4.688101723239956,0.10927056088346411,31,15607643813899888061422917662720,1.0965049769884256
10,16,1.0,3,1792421399963216,5913221164394188,16,16,31,30,16,16,31,16,2736,1.0,1.0,15,15,4958,330,4.704551406291995,0.06655909640984267,533,31,31,4.694972088850722,0.10750302541347317,31,16207979548909407880757938363640,1.529201224158735
10,16,1.0,4,3477434719559654,6637685175538756,16,16,31,26,16,16,31,16,2736,1.0,1.0,15,15,7304,490,4.705384895259752,0.06708652792990143,797,31,31,4.699753397238291,0.109118291347207,31,25947036705868281149652892969520,1.1241185907245042
10,16,1.0,5,7381313127982797,1431478887595964,16,16,31,27,16,16,31,16,2736,1.0,1.0,15,15,6942,417,4.657427240885677,0.06006914433880726,757,31,31,4.646374586496068,0.10904638432728321,31,13458059237218096647876069495820,1.2736903522361342
10,16,1.0,6,3263146176991543,5368473986759978,16,16,31,30,16,16,31,16,2736,1.0,1.0,15,15,7280,442,4.631137248808969,0.060714285714285714,792,31,31,4.618769920682191,0.1087912087912088,31,12680448384921033224541015920520,0.7238477495932947
10,16,1.0,7,3147568119832496,7182499772187235,16,16,31,25,16,16,31,16,2736,1.0,1.0,15,15,6314,406,4.651028114404382,0.06430155210643015,688,31,31,4.638282175209348,0.10896420652518214,31,21681801926176787784964768486630,0.9590574290526955
10,16,1.0,8,9717636518417321,3688359918785998,16,16,31,31,16,16,31,16,2736,1.0,1.0,15,15,7526,500,4.6767752777033005,0.06643635397289396,821,30,31,4.66184747916938,0.1090884932234919,30,39489325085504792361417516315200,1.1017568688652568
10,16,1.0,9,6324517597818193,9187447122862863,16,16,31,26,16,16,31,16,2736,1.0,1.0,15,15,6162,425,4.703702557165094,0.06897111327491075,669,30,31,4.687514899965193,0.1085686465433301,30,54923329697428989874487509118400,0.9452236956083951
10,16,1.0,10,4543527465796459,9323195742892982,16,16,31,28,16,16,31,16,2736,1.0,1.0,15,15,7055,442,4.692072568455539,0.06265060240963856,768,31,31,4.681446482880505,0.10885896527285613,31,46680190360092827743619210133810,1.1019823997208111
10,16,1.0,11,2481839217681535,9824894881949722,16,16,31,30,16,16,31,16,2736,1.0,1.0,15,15,6862,487,4.645899415011679,0.07097056251821626,748,31,31,4.632989437068797,0.10900612066452929,31,27216278782556791419016465085110,1.116161888622982
10,16,1.0,12,5285396234356695,5183596287874922,16,16,31,27,16,16,31,16,2736,1.0,1.0,15,15,6966,439,4.664107123899069,0.06302038472581108,758,31,31,4.651712871410737,0.10881424059718633,31,22885016998099130641611972737210,0.8353000707808657
10,16,1.0,13,8229974682511996,2676222176485139,16,16,31,30,16,16,31,16,2736,1.0,1.0,15,15,6248,450,4.740612432912768,0.07202304737516005,679,31,31,4.739050717800814,0.10867477592829705,31,26915031678434337993558621293050,1.2220085117378328
10,16,1.0,14,2986689431172779,1176292826833762,16,16,31,31,16,16,31,16,2736,1.0,1.0,15,15,6497,429,4.67163561904888,0.06603047560412498,704,30,30,4.660028828070083,0.10835770355548714,30,1515848324861390324563029442610,0.43146963204927086
10,16,1.0,15,8237952621619377,2347371136535867,16,16,31,29,16,16,31,16,2736,1.0,1.0,15,15,5538,367,4.7475879026373295,0.06626941133983387,600,31,31,4.732695834484027,0.10834236186348863,31,13601769122095639361612121692940,0.703387018348213
10,16,1.0,16,5485765656355526,1697724865699854,16,16,31,24,16,16,31,16,2736,1.0,1.0,15,15,7968,512,4.661951065199928,0.0642570281124498,873,30,30,4.652796731317761,0.1095632530120482,30,5061380492718019585953850728420,0.5434560477356538
10,16,1.0,17,6791558185742221,8489884185184328,16,16,31,31,16,16,31,16,2736,1.0,1.0,15,15,6497,419,4.642154245864925,0.0644913036786209,704,30,31,4.619483393677302,0.10835770355548714,30,60798140916570519768325610632100,1.0544332880594214
10,16,1.0,18,1833458422956933,3842795373631668,16,16,31,29,16,16,31,16,2736,1.0,1.0,15,15,6075,385,4.685088304415558,0.06337448559670782,659,30,30,4.673507198798068,0.10847736625514404,30,4879723260745665996501189641420,0.6925910383774994
10,16,1.0,19,3192226663868689,8431713799478789,16,16,31,30,16,16,31,16,2736,1.0,1.0,15,15,8075,475,4.677419534421825,0.058823529411764705,881,31,31,4.668332443553806,0.10910216718266254,31,22967766152572372194153917380580,0.8533146074906415
16,8,0.2,0,4026830848,2684502016,3,3,6,8,3,3,6,2,15,0.6,0.6,4,4,448,150,2.1538137278849554,0.33482142857142855,26,5,15,2.0443377940656453,0.05803571428571429,2,10377577780169670656,0.959994789268242
16,8,0.2,1,268464128,2274363136,2,4,7,9,2,4,7,2,10,0.4,0.6666666666666666,4,5,248,63,2.4126883334514897,0.2540322580645161,12,4,11,2.0,0.04838709677419355,3,56281301778432,9.217604349196747e-05
16,8,0.2,2,536872968,2952790016,3,1,3,6,3,1,3,1,3,0.375,1.0,7,0,198,88,1.3921472236645345,0.4444444444444444,11,3,15,1.3485878960124222,0.05555555555555555,1,1152927023639822336,0.7272734235606838
16,8,0.2,3,3489697792,805306371,2,2,4,8,2,2,4,1,4,0.4,0.25,4,7,132,39,1.9760206482366152,0.29545454545454547,6,4,15,1.9182958340544896,0.045454545454545456,1,2305860609989738496,0.8205104128397832
16,8,0.2,4,4026531840,1879674880,1,3,3,5,1,3,3,1,3,1.0,0.6,0,4,375,135,1.5754508105601306,0.36,22,3,15,1.5726236638951638,0.058666666666666666,2,6919921564943122432,0.9142970041003403
16,8,0.2,5,2147483648,2852849744,1,5,5,7,1,5,5,1,5,1.0,0.7142857142857143,0,6,352,88,2.275296387337426,0.25,21,5,15,2.257606878811597,0.05965909090909091,2,6126307403592892416,0.9999770222739077
16,8,0.2,6,3422552072,3321888768,3,2,5,6,3,2,5,2,8,0.375,1.0,7,1,576,216,2.1352130207431887,0.375,35,5,15,2.1321486210790974,0.06076388888888889,3,11331056689039278080,0.9966329966408668
16,8,0.2,7,2415964160,2147545184,2,3,5,10,2,3,5,2,8,0.4,0.42857142857142855,4,6,580,223,2.0954739518578323,0.38448275862068965,34,5,15,2.0851132886953017,0.05862068965517241,1,4611914925692944384,0.8888909610152816
16,8,0.2,8,2952790016,3221250048,1,2,2,4,1,2,2,1,2,1.0,0.4,0,4,198,132,0.9182958340544896,0.6666666666666666,12,2,15,0.9182958340544896,0.06060606060606061,1,9223442405598953472,0.9696969696969697
16,8,0.2,9,536870912,1325400576,1,3,3,3,1,3,3,1,3,1.0,0.5,0,5,42,30,1.1254908068679137,0.7142857142857143,1,1,14,-0.0,0.023809523809523808,1,72057594037927936,0.10126578366599412
16,8,0.2,10,2684354560,2952790016,1,1,1,2,1,1,1,1,1,1.0,1.0,0,0,110,110,-0.0,1.0,6,1,15,-0.0,0.05454545454545454,1,6917529027641081856,0.8727272727272727
16,8,0.2,11,2694841359,3053486080,4,3,11,12,4,3,11,2,14,0.5,0.6,7,4,975,165,3.332255543570918,0.16923076923076924,61,11,15,3.3438621372756137,0.06256410256410257,10,8391423790525382656,1.0197800372827819
16,8,0.2,12,407896064,3758751744,3,2,6,7,3,2,6,1,6,1.0,0.5,2,3,336,112,2.243677930534699,0.3333333333333333,20,5,15,2.1211274733371868,0.05952380952380952,3,1675430320846929920,1.0927811966147554
16,8,0.2,13,3489660928,1348468742,1,3,3,6,1,3,3,1,3,1.0,0.375,0,7,221,78,1.5798634010685344,0.35294117647058826,12,3,15,1.584962500721156,0.05429864253393665,1,4629700434116739072,0.9838497420654339
16,8,0.2,14,1624300814,4032827136,5,3,9,14,5,3,9,3,29,0.625,0.5,7,5,2124,483,3.002592251967955,0.2274011299435028,136,11,15,3.087975203910643,0.064030131826742,9,5828276385101172736,0.8897419549104928
16,8,0.2,15,2466250766,2952835072,3,2,6,10,3,2,6,1,6,0.375,0.4,7,4,572,154,2.370163509527602,0.2692307692307692,34,6,15,2.37928048729106,0.05944055944055944,2,7061752006511755264,0.9696969695003763
16,8,0.2,16,3758108672,4032036878,2,4,7,10,2,4,7,2,10,0.4,0.5,4,7,646,210,2.356816381117644,0.32507739938080493,38,7,15,2.275129614132221,0.058823529411764705,3,15006873692254896128,0.99036753938217
16,8,0.2,17,1610612736,989908992,1,3,3,5,1,3,3,1,3,1.0,0.6,0,4,162,78,1.3876892931631746,0.48148148148148145,9,3,15,1.3921472236645345,0.05555555555555555,2,1441222249502736384,0.9039503138486492
16,8,0.2,18,1744848801,2281701536,6,3,12,14,6,3,12,3,34,0.75,0.42857142857142855,7,6,936,196,3.2027832824823896,0.2094017094017094,56,10,15,3.0990557627228172,0.05982905982905983,4,3981224719623151616,1.0000001331986514
16,8,0.2,19,1610612736,3221287152,1,3,3,6,1,3,3,1,3,1.0,0.42857142857142855,0,6,252,90,1.5774062828523454,0.35714285714285715,14,3,15,1.5774062828523454,0.05555555555555555,1,4611774322954993664,0.8888888888888888
16,8,0.5,0,1087400304,1192164612,5,6,14,15,5,6,14,4,82,0.7142857142857143,0.75,6,7,2223,363,3.357221546941967,0.1632928475033738,140,14,15,3.3101324360041002,0.06297795771479982,14,1241152111394627840,0.9574130309218679
16,8,0.5,1,1488986112,352383040,4,4,10,10,4,4,10,2,28,0.8,0.5714285714285714,4,6,675,200,2.8396415617952,0.2962962962962963,40,8,14,2.7373261452560085,0.05925925925925926,8,158849478185451520,0.302747208639311
16,8,0.5,2,3222080131,1344274768,5,4,12,15,5,4,12,3,38,0.625,0.5714285714285714,7,6,598,100,3.3533070805402128,0.16722408026755853,32,10,15,3.167837797403416,0.05351170568561873,5,3464399932423872512,0.7998409543709697
16,8,0.5,3,1880156816,2114646256,5,5,13,14,5,5,13,4,59,0.7142857142857143,0.7142857142857143,6,6,2501,345,3.424726926650737,0.13794482207117154,160,12,15,3.3998041914274983,0.06397441023590564,10,3893048939588976640,0.9791699166544235
16,8,0.5,4,973112064,3842561795,4,6,13,13,4,6,13,4,56,0.6666666666666666,0.75,5,7,1200,233,3.2303069583010258,0.19416666666666665,74,12,15,3.1838619499219747,0.06166666666666667,12,4121636252809232384,1.1022648137468163
16,8,0.5,5,2684354964,1862271040,4,3,9,9,4,3,9,3,20,0.5,0.42857142857142855,7,6,600,159,2.616723304838294,0.265,36,7,15,2.498953392597281,0.06,3,5260204889560064256,1.052252162703458
16,8,0.5,6,3087765617,3306553392,6,5,13,13,6,5,13,4,82,0.75,0.7142857142857143,7,6,1269,211,3.2501444539537383,0.16627265563435775,78,12,15,3.2416612938916547,0.061465721040189124,11,9893797907904073728,0.9690432671303039
16,8,0.5,7,3221262336,1610729964,2,6,10,11,2,6,10,2,16,0.4,0.75,4,7,1134,198,3.153020534163853,0.1746031746031746,71,10,15,3.153761723024288,0.06261022927689594,9,4612187097053659136,0.8889105976918615
16,8,0.5,8,275776656,1610809358,4,3,10,12,4,3,10,2,16,0.5714285714285714,0.375,6,7,483,126,2.754318283160209,0.2608695652173913,26,7,13,2.563223125245059,0.053830227743271224,2,9010704333944576,0.02028416312126841
16,8,0.5,9,3452829696,3237511171,4,5,11,12,4,5,11,3,44,1.0,0.625,3,7,2346,459,3.0833317120500583,0.1956521739130435,151,11,15,3.0474102687216438,0.06436487638533675,11,11276919841516158976,1.0087976447522313
16,8,0.5,10,2746279936,3523217664,5,3,10,12,5,3,10,3,27,0.8333333333333334,0.5,5,5,1104,222,3.0944539242458102,0.20108695652173914,70,10,15,3.1133329249888013,0.06340579710144928,8,9552924491068211200,0.9873066592743543
16,8,0.5,11,3230662667,269277696,3,4,10,12,3,4,10,2,16,0.375,0.6666666666666666,7,5,1152,228,3.049766173358174,0.19791666666666666,70,9,13,3.0113982405635547,0.06076388888888889,6,7228696256143360,0.00830936776044466
16,8,0.5,12,3725097218,960499496,6,6,15,14,6,6,15,4,102,0.75,0.75,7,7,2173,345,3.5354255721682897,0.1587666820064427,139,14,15,3.529631128170485,0.06396686608375518,13,4230435223547240464,1.1823615460195964
16,8,0.5,13,4039138615,359792652,6,5,15,16,6,5,15,5,80,0.75,0.625,7,7,1485,303,3.5638064024258687,0.20404040404040405,91,15,15,3.5670180571431653,0.06127946127946128,15,1546234970233934416,1.063982400115658
16,8,0.5,14,2802575360,1081347970,5,6,13,12,5,6,13,4,84,0.8333333333333334,0.75,5,7,2000,327,3.3399378241067215,0.1635,127,13,15,3.3203532589669535,0.0635,13,2470350139169247232,0.8151466430623384
16,8,0.5,15,1074200845,536899722,4,4,12,12,4,4,12,3,26,0.5,0.5,7,7,675,130,3.0786876302066486,0.1925925925925926,40,9,11,2.9016094970590274,0.05925925925925926,6,17759761471360,3.079345788316609e-05
16,8,0.5,16,2634022976,2733639680,3,4,9,10,3,4,9,2,18,0.42857142857142855,0.6666666666666666,6,5,910,195,2.873579722571297,0.21428571428571427,56,8,15,2.822144494121598,0.06153846153846154,4,7614467186815533056,1.057495896432964
16,8,0.5,17,4036624567,4037149491,5,6,14,15,5,6,14,4,76,0.625,0.75,7,7,1872,285,3.515515847790047,0.15224358974358973,118,15,15,3.5205342009671665,0.06303418803418803,15,16297238405457261328,1.0000479606974657
16,8,0.5,18,3506491616,4094168064,4,4,10,12,4,4,10,2,28,0.5714285714285714,0.6666666666666666,6,5,1599,268,3.1020237558307557,0.16760475297060662,100,10,15,3.1376162103619327,0.06253908692933083,7,14125502753900462080,0.9839328106712806
