trial,num_digits,density,x,y,B,k,raw_c,diagonal_density_nonzero,incoming_carry,total_s,digit,outgoing_carry,carry_active,activation_threshold,excess,local_activation_correct
1,10,0.7,2945804093,9498200040,10,13,127,4,16,143,3,14,True,10,134,True
1,10,0.7,2945804093,9498200040,10,14,204,5,14,218,8,21,True,10,209,True
1,10,0.7,2945804093,9498200040,10,15,158,4,21,179,9,17,True,10,170,True
1,10,0.7,2945804093,9498200040,10,16,90,3,17,107,7,10,True,10,98,True
1,10,0.7,2945804093,9498200040,10,17,89,2,10,99,9,9,True,10,90,True
1,10,0.7,2945804093,9498200040,10,18,18,1,9,27,7,2,True,10,18,True
1,10,0.7,2945804093,9498200040,10,19,0,0,2,2,2,0,False,10,0,True
2,10,0.7,3192032060,6934907869,10,0,0,0,0,0,0,0,False,10,0,True
2,10,0.7,3192032060,6934907869,10,1,54,1,0,54,4,5,True,10,45,True
2,10,0.7,3192032060,6934907869,10,2,36,1,5,41,1,4,True,10,32,True
2,10,0.7,3192032060,6934907869,10,3,66,2,4,70,0,7,True,10,61,True
2,10,0.7,3192032060,6934907869,10,4,81,3,7,88,8,8,True,10,79,True
2,10,0.7,3192032060,6934907869,10,5,34,2,8,42,2,4,True,10,33,True
2,10,0.7,3192032060,6934907869,10,6,110,4,4,114,4,11,True,10,105,True
2,10,0.7,3192032060,6934907869,10,7,138,4,11,149,9,14,True,10,140,True
2,10,0.7,3192032060,6934907869,10,8,115,5,14,129,9,12,True,10,120,True
2,10,0.7,3192032060,6934907869,10,9,208,7,12,220,0,22,True,10,211,True
2,10,0.7,3192032060,6934907869,10,10,143,6,22,165,5,16,True,10,156,True
2,10,0.7,3192032060,6934907869,10,11,76,5,16,92,2,9,True,10,83,True
2,10,0.7,3192032060,6934907869,10,12,149,5,9,158,8,15,True,10,149,True
2,10,0.7,3192032060,6934907869,10,13,69,4,15,84,4,8,True,10,75,True
2,10,0.7,3192032060,6934907869,10,14,76,4,8,84,4,8,True,10,75,True
2,10,0.7,3192032060,6934907869,10,15,108,4,8,116,6,11,True,10,107,True
2,10,0.7,3192032060,6934907869,10,16,72,3,11,83,3,8,True,10,74,True
2,10,0.7,3192032060,6934907869,10,17,33,2,8,41,1,4,True,10,32,True
2,10,0.7,3192032060,6934907869,10,18,18,1,4,22,2,2,True,10,13,True
2,10,0.7,3192032060,6934907869,10,19,0,0,2,2,2,0,False,10,0,True
3,10,0.7,5032025764,9756770057,10,0,28,1,0,28,8,2,True,10,19,True
3,10,0.7,5032025764,9756770057,10,1,62,2,2,64,4,6,True,10,55,True
3,10,0.7,5032025764,9756770057,10,2,79,2,6,85,5,8,True,10,76,True
3,10,0.7,5032025764,9756770057,10,3,70,2,8,78,8,7,True,10,69,True
3,10,0.7,5032025764,9756770057,10,4,67,3,7,74,4,7,True,10,65,True
3,10,0.7,5032025764,9756770057,10,5,80,3,7,87,7,8,True,10,78,True
3,10,0.7,5032025764,9756770057,10,6,129,4,8,137,7,13,True,10,128,True
3,10,0.7,5032025764,9756770057,10,7,171,6,13,184,4,18,True,10,175,True
3,10,0.7,5032025764,9756770057,10,8,164,6,18,182,2,18,True,10,173,True
3,10,0.7,5032025764,9756770057,10,9,192,6,18,210,0,21,True,10,201,True
3,10,0.7,5032025764,9756770057,10,10,179,6,21,200,0,20,True,10,191,True
3,10,0.7,5032025764,9756770057,10,11,143,5,20,163,3,16,True,10,154,True
3,10,0.7,5032025764,9756770057,10,12,92,4,16,108,8,10,True,10,99,True
3,10,0.7,5032025764,9756770057,10,13,81,4,10,91,1,9,True,10,82,True
3,10,0.7,5032025764,9756770057,10,14,64,3,9,73,3,7,True,10,64,True
3,10,0.7,5032025764,9756770057,10,15,69,3,7,76,6,7,True,10,67,True
3,10,0.7,5032025764,9756770057,10,16,52,2,7,59,9,5,True,10,50,True
3,10,0.7,5032025764,9756770057,10,17,35,1,5,40,0,4,True,10,31,True
3,10,0.7,5032025764,9756770057,10,18,45,1,4,49,9,4,True,10,40,True
3,10,0.7,5032025764,9756770057,10,19,0,0,4,4,4,0,False,10,0,True
4,10,0.7,5807386001,5039790192,10,0,2,1,0,2,2,0,False,10,0,True
4,10,0.7,5807386001,5039790192,10,1,9,1,0,9,9,0,False,10,0,True
4,10,0.7,5807386001,5039790192,10,2,1,1,0,1,1,0,False,10,0,True
4,10,0.7,5807386001,5039790192,10,3,12,1,0,12,2,1,True,10,3,True
4,10,0.7,5807386001,5039790192,10,4,79,3,1,80,0,8,True,10,71,True
4,10,0.7,5807386001,5039790192,10,5,91,4,8,99,9,9,True,10,90,True
4,10,0.7,5807386001,5039790192,10,6,58,4,9,67,7,6,True,10,58,True
4,10,0.7,5807386001,5039790192,10,7,123,4,6,129,9,12,True,10,120,True
4,10,0.7,5807386001,5039790192,10,8,137,4,12,149,9,14,True,10,140,True
4,10,0.7,5807386001,5039790192,10,9,224,6,14,238,8,23,True,10,229,True
4,10,0.7,5807386001,5039790192,10,10,227,6,23,250,0,25,True,10,241,True
4,10,0.7,5807386001,5039790192,10,11,105,4,25,130,0,13,True,10,121,True
4,10,0.7,5807386001,5039790192,10,12,174,4,13,187,7,18,True,10,178,True
4,10,0.7,5807386001,5039790192,10,13,162,4,18,180,0,18,True,10,171,True
4,10,0.7,5807386001,5039790192,10,14,122,3,18,140,0,14,True,10,131,True
4,10,0.7,5807386001,5039790192,10,15,104,3,14,118,8,11,True,10,109,True
4,10,0.7,5807386001,5039790192,10,16,15,1,11,26,6,2,True,10,17,True
4,10,0.7,5807386001,5039790192,10,17,40,1,2,42,2,4,True,10,33,True
4,10,0.7,5807386001,5039790192,10,18,25,1,4,29,9,2,True,10,20,True
4,10,0.7,5807386001,5039790192,10,19,0,0,2,2,2,0,False,10,0,True
5,10,0.7,8029100830,7775311423,10,0,0,0,0,0,0,0,False,10,0,True
5,10,0.7,8029100830,7775311423,10,1,9,1,0,9,9,0,False,10,0,True
5,10,0.7,8029100830,7775311423,10,2,30,2,0,30,0,3,True,10,21,True
5,10,0.7,8029100830,7775311423,10,3,28,2,3,31,1,3,True,10,22,True
5,10,0.7,8029100830,7775311423,10,4,35,2,3,38,8,3,True,10,29,True
5,10,0.7,8029100830,7775311423,10,5,14,3,3,17,7,1,True,10,8,True
5,10,0.7,8029100830,7775311423,10,6,46,4,1,47,7,4,True,10,38,True
5,10,0.7,8029100830,7775311423,10,7,67,5,4,71,1,7,True,10,62,True
5,10,0.7,8029100830,7775311423,10,8,102,5,7,109,9,10,True,10,100,True
5,10,0.7,8029100830,7775311423,10,9,119,6,10,129,9,12,True,10,120,True
5,10,0.7,8029100830,7775311423,10,10,107,6,12,119,9,11,True,10,110,True
5,10,0.7,8029100830,7775311423,10,11,122,5,11,133,3,13,True,10,124,True
5,10,0.7,8029100830,7775311423,10,12,66,4,13,79,9,7,True,10,70,True
5,10,0.7,8029100830,7775311423,10,13,88,4,7,95,5,9,True,10,86,True
5,10,0.7,8029100830,7775311423,10,14,108,4,9,117,7,11,True,10,108,True
5,10,0.7,8029100830,7775311423,10,15,117,3,11,128,8,12,True,10,119,True
5,10,0.7,8029100830,7775311423,10,16,70,2,12,82,2,8,True,10,73,True
5,10,0.7,8029100830,7775311423,10,17,56,1,8,64,4,6,True,10,55,True
5,10,0.7,8029100830,7775311423,10,18,56,1,6,62,2,6,True,10,53,True
5,10,0.7,8029100830,7775311423,10,19,0,0,6,6,6,0,False,10,0,True
6,10,0.7,2550707415,2775233444,10,0,20,1,0,20,0,2,True,10,11,True
6,10,0.7,2550707415,2775233444,10,1,24,2,2,26,6,2,True,10,17,True
6,10,0.7,2550707415,2775233444,10,2,40,3,2,42,2,4,True,10,33,True
6,10,0.7,2550707415,2775233444,10,3,63,4,4,67,7,6,True,10,58,True
6,10,0.7,2550707415,2775233444,10,4,62,4,6,68,8,6,True,10,59,True
6,10,0.7,2550707415,2775233444,10,5,81,5,6,87,7,8,True,10,78,True
6,10,0.7,2550707415,2775233444,10,6,88,5,8,96,6,9,True,10,87,True
6,10,0.7,2550707415,2775233444,10,7,117,6,9,126,6,12,True,10,117,True
6,10,0.7,2550707415,2775233444,10,8,137,7,12,149,9,14,True,10,140,True
6,10,0.7,2550707415,2775233444,10,9,149,8,14,163,3,16,True,10,154,True
6,10,0.7,2550707415,2775233444,10,10,136,7,16,152,2,15,True,10,143,True
6,10,0.7,2550707415,2775233444,10,11,130,6,15,145,5,14,True,10,136,True
6,10,0.7,2550707415,2775233444,10,12,94,5,14,108,8,10,True,10,99,True
6,10,0.7,2550707415,2775233444,10,13,90,4,10,100,0,10,True,10,91,True
6,10,0.7,2550707415,2775233444,10,14,78,4,10,88,8,8,True,10,79,True
6,10,0.7,2550707415,2775233444,10,15,80,3,8,88,8,8,True,10,79,True
6,10,0.7,2550707415,2775233444,10,16,59,3,8,67,7,6,True,10,58,True
6,10,0.7,2550707415,2775233444,10,17,24,2,6,30,0,3,True,10,21,True
6,10,0.7,2550707415,2775233444,10,18,4,1,3,7,7,0,False,10,0,True
7,10,0.7,9959488374,6596595547,10,0,28,1,0,28,8,2,True,10,19,True
7,10,0.7,9959488374,6596595547,10,1,65,2,2,67,7,6,True,10,58,True
7,10,0.7,9959488374,6596595547,10,2,69,3,6,75,5,7,True,10,66,True
7,10,0.7,9959488374,6596595547,10,3,123,4,7,130,0,13,True,10,121,True
7,10,0.7,9959488374,6596595547,10,4,174,5,13,187,7,18,True,10,178,True
7,10,0.7,9959488374,6596595547,10,5,198,6,18,216,6,21,True,10,207,True
7,10,0.7,9959488374,6596595547,10,6,245,7,21,266,6,26,True,10,257,True
7,10,0.7,9959488374,6596595547,10,7,296,8,26,322,2,32,True,10,313,True
7,10,0.7,9959488374,6596595547,10,8,361,9,32,393,3,39,True,10,384,True
7,10,0.7,9959488374,6596595547,10,9,379,10,39,418,8,41,True,10,409,True
7,10,0.7,9959488374,6596595547,10,10,384,9,41,425,5,42,True,10,416,True
7,10,0.7,9959488374,6596595547,10,11,334,8,42,376,6,37,True,10,367,True
7,10,0.7,9959488374,6596595547,10,12,329,7,37,366,6,36,True,10,357,True
7,10,0.7,9959488374,6596595547,10,13,305,6,36,341,1,34,True,10,332,True
7,10,0.7,9959488374,6596595547,10,14,213,5,34,247,7,24,True,10,238,True
7,10,0.7,9959488374,6596595547,10,15,214,4,24,238,8,23,True,10,229,True
7,10,0.7,9959488374,6596595547,10,16,156,3,23,179,9,17,True,10,170,True
7,10,0.7,9959488374,6596595547,10,17,99,2,17,116,6,11,True,10,107,True
7,10,0.7,9959488374,6596595547,10,18,54,1,11,65,5,6,True,10,56,True
7,10,0.7,9959488374,6596595547,10,19,0,0,6,6,6,0,False,10,0,True
8,10,0.7,2707670023,1036103327,10,0,21,1,0,21,1,2,True,10,12,True
8,10,0.7,2707670023,1036103327,10,1,20,2,2,22,2,2,True,10,13,True
8,10,0.7,2707670023,1036103327,10,2,13,2,2,15,5,1,True,10,6,True
8,10,0.7,2707670023,1036103327,10,3,15,2,1,16,6,1,True,10,7,True
8,10,0.7,2707670023,1036103327,10,4,55,2,1,56,6,5,True,10,47,True
8,10,0.7,2707670023,1036103327,10,5,59,3,5,64,4,6,True,10,55,True
8,10,0.7,2707670023,1036103327,10,6,102,5,6,108,8,10,True,10,99,True
8,10,0.7,2707670023,1036103327,10,7,74,5,10,84,4,8,True,10,75,True
8,10,0.7,2707670023,1036103327,10,8,94,4,8,102,2,10,True,10,93,True
8,10,0.7,2707670023,1036103327,10,9,59,5,10,69,9,6,True,10,60,True
8,10,0.7,2707670023,1036103327,10,10,75,5,6,81,1,8,True,10,72,True
8,10,0.7,2707670023,1036103327,10,11,91,5,8,99,9,9,True,10,90,True
8,10,0.7,2707670023,1036103327,10,12,66,3,9,75,5,7,True,10,66,True
8,10,0.7,2707670023,1036103327,10,13,35,3,7,42,2,4,True,10,33,True
8,10,0.7,2707670023,1036103327,10,14,50,3,4,54,4,5,True,10,45,True
8,10,0.7,2707670023,1036103327,10,15,40,3,5,45,5,4,True,10,36,True
8,10,0.7,2707670023,1036103327,10,16,6,1,4,10,0,1,True,10,1,True
8,10,0.7,2707670023,1036103327,10,17,7,1,1,8,8,0,False,10,0,True
8,10,0.7,2707670023,1036103327,10,18,2,1,0,2,2,0,False,10,0,True
9,10,0.7,1900000006,2050000608,10,0,48,1,0,48,8,4,True,10,39,True
9,10,0.7,1900000006,2050000608,10,1,0,0,4,4,4,0,False,10,0,True
9,10,0.7,1900000006,2050000608,10,2,36,1,0,36,6,3,True,10,27,True
9,10,0.7,1900000006,2050000608,10,3,0,0,3,3,3,0,False,10,0,True
9,10,0.7,1900000006,2050000608,10,4,0,0,0,0,0,0,False,10,0,True
9,10,0.7,1900000006,2050000608,10,5,0,0,0,0,0,0,False,10,0,True
9,10,0.7,1900000006,2050000608,10,6,0,0,0,0,0,0,False,10,0,True
9,10,0.7,1900000006,2050000608,10,7,30,1,0,30,0,3,True,10,21,True
9,10,0.7,1900000006,2050000608,10,8,72,1,3,75,5,7,True,10,66,True
9,10,0.7,1900000006,2050000608,10,9,20,2,7,27,7,2,True,10,18,True
9,10,0.7,1900000006,2050000608,10,10,54,1,2,56,6,5,True,10,47,True
9,10,0.7,1900000006,2050000608,10,11,6,1,5,11,1,1,True,10,2,True
9,10,0.7,1900000006,2050000608,10,12,0,0,1,1,1,0,False,10,0,True
9,10,0.7,1900000006,2050000608,10,13,0,0,0,0,0,0,False,10,0,True
9,10,0.7,1900000006,2050000608,10,14,0,0,0,0,0,0,False,10,0,True
9,10,0.7,1900000006,2050000608,10,15,45,1,0,45,5,4,True,10,36,True
9,10,0.7,1900000006,2050000608,10,16,5,1,4,9,9,0,False,10,0,True
9,10,0.7,1900000006,2050000608,10,17,18,1,0,18,8,1,True,10,9,True
9,10,0.7,1900000006,2050000608,10,18,2,1,1,3,3,0,False,10,0,True
10,10,0.7,6902201004,2040077609,10,0,36,1,0,36,6,3,True,10,27,True
10,10,0.7,6902201004,2040077609,10,1,0,0,3,3,3,0,False,10,0,True
10,10,0.7,6902201004,2040077609,10,2,24,1,0,24,4,2,True,10,15,True
10,10,0.7,6902201004,2040077609,10,3,37,2,2,39,9,3,True,10,30,True
10,10,0.7,6902201004,2040077609,10,4,28,1,3,31,1,3,True,10,22,True
10,10,0.7,6902201004,2040077609,10,5,24,2,3,27,7,2,True,10,18,True
10,10,0.7,6902201004,2040077609,10,6,25,2,2,27,7,2,True,10,18,True
10,10,0.7,6902201004,2040077609,10,7,35,3,2,37,7,3,True,10,28,True
10,10,0.7,6902201004,2040077609,10,8,107,3,3,110,0,11,True,10,101,True
10,10,0.7,6902201004,2040077609,10,9,90,4,11,101,1,10,True,10,92,True
10,10,0.7,6902201004,2040077609,10,10,72,3,10,82,2,8,True,10,73,True
10,10,0.7,6902201004,2040077609,10,11,99,2,8,107,7,10,True,10,98,True
10,10,0.7,6902201004,2040077609,10,12,115,4,10,125,5,12,True,10,116,True
10,10,0.7,6902201004,2040077609,10,13,50,2,12,62,2,6,True,10,53,True
10,10,0.7,6902201004,2040077609,10,14,4,1,6,10,0,1,True,10,1,True
10,10,0.7,6902201004,2040077609,10,15,40,2,1,41,1,4,True,10,32,True
10,10,0.7,6902201004,2040077609,10,16,24,1,4,28,8,2,True,10,19,True
10,10,0.7,6902201004,2040077609,10,17,18,1,2,20,0,2,True,10,11,True
10,10,0.7,6902201004,2040077609,10,18,12,1,2,14,4,1,True,10,5,True
10,10,0.7,6902201004,2040077609,10,19,0,0,1,1,1,0,False,10,0,True
11,10,0.7,8005180668,5324900914,10,0,32,1,0,32,2,3,True,10,23,True
11,10,0.7,8005180668,5324900914,10,1,32,2,3,35,5,3,True,10,26,True
11,10,0.7,8005180668,5324900914,10,2,102,3,3,105,5,10,True,10,96,True
11,10,0.7,8005180668,5324900914,10,3,60,2,10,70,0,7,True,10,61,True
11,10,0.7,8005180668,5324900914,10,4,86,2,7,93,3,9,True,10,84,True
11,10,0.7,8005180668,5324900914,10,5,84,3,9,93,3,9,True,10,84,True
11,10,0.7,8005180668,5324900914,10,6,179,5,9,188,8,18,True,10,179,True
11,10,0.7,8005180668,5324900914,10,7,108,5,18,126,6,12,True,10,117,True
11,10,0.7,8005180668,5324900914,10,8,105,4,12,117,7,11,True,10,108,True
11,10,0.7,8005180668,5324900914,10,9,174,5,11,185,5,18,True,10,176,True
11,10,0.7,8005180668,5324900914,10,10,97,5,18,115,5,11,True,10,106,True
11,10,0.7,8005180668,5324900914,10,11,167,5,11,178,8,17,True,10,169,True
11,10,0.7,8005180668,5324900914,10,12,46,3,17,63,3,6,True,10,54,True
11,10,0.7,8005180668,5324900914,10,13,53,3,6,59,9,5,True,10,50,True
11,10,0.7,8005180668,5324900914,10,14,92,3,5,97,7,9,True,10,88,True
11,10,0.7,8005180668,5324900914,10,15,57,2,9,66,6,6,True,10,57,True
11,10,0.7,8005180668,5324900914,10,16,16,1,6,22,2,2,True,10,13,True
11,10,0.7,8005180668,5324900914,10,17,24,1,2,26,6,2,True,10,17,True
11,10,0.7,8005180668,5324900914,10,18,40,1,2,42,2,4,True,10,33,True
11,10,0.7,8005180668,5324900914,10,19,0,0,4,4,4,0,False,10,0,True
12,10,0.7,4090500532,4592968494,10,0,8,1,0,8,8,0,False,10,0,True
12,10,0.7,4090500532,4592968494,10,1,30,2,0,30,0,3,True,10,21,True
12,10,0.7,4090500532,4592968494,10,2,55,3,3,58,8,5,True,10,49,True
12,10,0.7,4090500532,4592968494,10,3,73,3,5,78,8,7,True,10,69,True
12,10,0.7,4090500532,4592968494,10,4,56,3,7,63,3,6,True,10,54,True
12,10,0.7,4090500532,4592968494,10,5,96,4,6,102,2,10,True,10,93,True
12,10,0.7,4090500532,4592968494,10,6,106,4,10,116,6,11,True,10,107,True
12,10,0.7,4090500532,4592968494,10,7,125,5,11,136,6,13,True,10,127,True
12,10,0.7,4090500532,4592968494,10,8,168,5,13,181,1,18,True,10,172,True
12,10,0.7,4090500532,4592968494,10,9,150,6,18,168,8,16,True,10,159,True
12,10,0.7,4090500532,4592968494,10,10,190,5,16,206,6,20,True,10,197,True
12,10,0.7,4090500532,4592968494,10,11,100,4,20,120,0,12,True,10,111,True
12,10,0.7,4090500532,4592968494,10,12,158,3,12,170,0,17,True,10,161,True
12,10,0.7,4090500532,4592968494,10,13,67,3,17,84,4,8,True,10,75,True
12,10,0.7,4090500532,4592968494,10,14,137,3,8,145,5,14,True,10,136,True
12,10,0.7,4090500532,4592968494,10,15,53,2,14,67,7,6,True,10,58,True
12,10,0.7,4090500532,4592968494,10,16,72,2,6,78,8,7,True,10,69,True
12,10,0.7,4090500532,4592968494,10,17,20,1,7,27,7,2,True,10,18,True
12,10,0.7,4090500532,4592968494,10,18,16,1,2,18,8,1,True,10,9,True
12,10,0.7,4090500532,4592968494,10,19,0,0,1,1,1,0,False,10,0,True
13,10,0.7,8004705542,7238023260,10,0,0,0,0,0,0,0,False,10,0,True
13,10,0.7,8004705542,7238023260,10,1,12,1,0,12,2,1,True,10,3,True
13,10,0.7,8004705542,7238023260,10,2,28,2,1,29,9,2,True,10,20,True
13,10,0.7,8004705542,7238023260,10,3,44,3,2,46,6,4,True,10,37,True
13,10,0.7,8004705542,7238023260,10,4,56,4,4,60,0,6,True,10,51,True
13,10,0.7,8004705542,7238023260,10,5,33,3,6,39,9,3,True,10,30,True
13,10,0.7,8004705542,7238023260,10,6,83,4,3,86,6,8,True,10,77,True
13,10,0.7,8004705542,7238023260,10,7,86,5,8,94,4,9,True,10,85,True
13,10,0.7,8004705542,7238023260,10,8,85,5,9,94,4,9,True,10,85,True
13,10,0.7,8004705542,7238023260,10,9,103,6,9,112,2,11,True,10,103,True
13,10,0.7,8004705542,7238023260,10,10,109,5,11,120,0,12,True,10,111,True
13,10,0.7,8004705542,7238023260,10,11,117,4,12,129,9,12,True,10,120,True
13,10,0.7,8004705542,7238023260,10,12,112,4,12,124,4,12,True,10,115,True
13,10,0.7,8004705542,7238023260,10,13,42,3,12,54,4,5,True,10,45,True
13,10,0.7,8004705542,7238023260,10,14,57,2,5,62,2,6,True,10,53,True
13,10,0.7,8004705542,7238023260,10,15,92,2,6,98,8,9,True,10,89,True
13,10,0.7,8004705542,7238023260,10,16,24,1,9,33,3,3,True,10,24,True
13,10,0.7,8004705542,7238023260,10,17,16,1,3,19,9,1,True,10,10,True
13,10,0.7,8004705542,7238023260,10,18,56,1,1,57,7,5,True,10,48,True
13,10,0.7,8004705542,7238023260,10,19,0,0,5,5,5,0,False,10,0,True
14,10,0.7,9749095005,6110626397,10,0,35,1,0,35,5,3,True,10,26,True
14,10,0.7,9749095005,6110626397,10,1,45,1,3,48,8,4,True,10,39,True
14,10,0.7,9749095005,6110626397,10,2,15,1,4,19,9,1,True,10,10,True
14,10,0.7,9749095005,6110626397,10,3,65,2,1,66,6,6,True,10,57,True
14,10,0.7,9749095005,6110626397,10,4,118,3,6,124,4,12,True,10,115,True
14,10,0.7,9749095005,6110626397,10,5,126,3,12,138,8,13,True,10,129,True
14,10,0.7,9749095005,6110626397,10,6,120,3,13,133,3,13,True,10,124,True
14,10,0.7,9749095005,6110626397,10,7,178,5,13,191,1,19,True,10,182,True
14,10,0.7,9749095005,6110626397,10,8,165,6,19,184,4,18,True,10,175,True
14,10,0.7,9749095005,6110626397,10,9,276,6,18,294,4,29,True,10,285,True
14,10,0.7,9749095005,6110626397,10,10,149,5,29,178,8,17,True,10,169,True
14,10,0.7,9749095005,6110626397,10,11,145,6,17,162,2,16,True,10,153,True
14,10,0.7,9749095005,6110626397,10,12,131,5,16,147,7,14,True,10,138,True
14,10,0.7,9749095005,6110626397,10,13,123,4,14,137,7,13,True,10,128,True
14,10,0.7,9749095005,6110626397,10,14,67,3,13,80,0,8,True,10,71,True
14,10,0.7,9749095005,6110626397,10,15,65,3,8,73,3,7,True,10,64,True
14,10,0.7,9749095005,6110626397,10,16,40,3,7,47,7,4,True,10,38,True
14,10,0.7,9749095005,6110626397,10,17,51,2,4,55,5,5,True,10,46,True
14,10,0.7,9749095005,6110626397,10,18,54,1,5,59,9,5,True,10,50,True
14,10,0.7,9749095005,6110626397,10,19,0,0,5,5,5,0,False,10,0,True
15,10,0.7,4230070366,1916942453,10,0,18,1,0,18,8,1,True,10,9,True
15,10,0.7,4230070366,1916942453,10,1,48,2,1,49,9,4,True,10,40,True
15,10,0.7,4230070366,1916942453,10,2,63,3,4,67,7,6,True,10,58,True
15,10,0.7,4230070366,1916942453,10,3,51,3,6,57,7,5,True,10,48,True
15,10,0.7,4230070366,1916942453,10,4,69,4,5,74,4,7,True,10,65,True
15,10,0.7,4230070366,1916942453,10,5,119,4,7,126,6,12,True,10,117,True
15,10,0.7,4230070366,1916942453,10,6,130,4,12,142,2,14,True,10,133,True
15,10,0.7,4230070366,1916942453,10,7,92,5,14,106,6,10,True,10,97,True
15,10,0.7,4230070366,1916942453,10,8,127,6,10,137,7,13,True,10,128,True
15,10,0.7,4230070366,1916942453,10,9,160,7,13,173,3,17,True,10,164,True
15,10,0.7,4230070366,1916942453,10,10,109,6,17,126,6,12,True,10,117,True
15,10,0.7,4230070366,1916942453,10,11,42,5,12,54,4,5,True,10,45,True
15,10,0.7,4230070366,1916942453,10,12,106,4,5,111,1,11,True,10,102,True
15,10,0.7,4230070366,1916942453,10,13,59,4,11,70,0,7,True,10,61,True
15,10,0.7,4230070366,1916942453,10,14,51,3,7,58,8,5,True,10,49,True
15,10,0.7,4230070366,1916942453,10,15,53,3,5,58,8,5,True,10,49,True
15,10,0.7,4230070366,1916942453,10,16,25,3,5,30,0,3,True,10,21,True
15,10,0.7,4230070366,1916942453,10,17,38,2,3,41,1,4,True,10,32,True
15,10,0.7,4230070366,1916942453,10,18,4,1,4,8,8,0,False,10,0,True
16,10,0.7,9800203117,9274092109,10,0,63,1,0,63,3,6,True,10,54,True
16,10,0.7,9800203117,9274092109,10,1,9,1,6,15,5,1,True,10,6,True
16,10,0.7,9800203117,9274092109,10,2,16,2,1,17,7,1,True,10,8,True
16,10,0.7,9800203117,9274092109,10,3,42,3,1,43,3,4,True,10,34,True
16,10,0.7,9800203117,9274092109,10,4,66,3,4,70,0,7,True,10,61,True
16,10,0.7,9800203117,9274092109,10,5,32,4,7,39,9,3,True,10,30,True
16,10,0.7,9800203117,9274092109,10,6,43,3,3,46,6,4,True,10,37,True
16,10,0.7,9800203117,9274092109,10,7,82,4,4,86,6,8,True,10,77,True
16,10,0.7,9800203117,9274092109,10,8,101,5,8,109,9,10,True,10,100,True
16,10,0.7,9800203117,9274092109,10,9,183,6,10,193,3,19,True,10,184,True
16,10,0.7,9800203117,9274092109,10,10,40,4,19,59,9,5,True,10,50,True
16,10,0.7,9800203117,9274092109,10,11,48,5,5,53,3,5,True,10,44,True
16,10,0.7,9800203117,9274092109,10,12,131,4,5,136,6,13,True,10,127,True
16,10,0.7,9800203117,9274092109,10,13,85,2,13,98,8,9,True,10,89,True
16,10,0.7,9800203117,9274092109,10,14,50,2,9,59,9,5,True,10,50,True
16,10,0.7,9800203117,9274092109,10,15,92,2,5,97,7,9,True,10,88,True
16,10,0.7,9800203117,9274092109,10,16,79,2,9,88,8,8,True,10,79,True
16,10,0.7,9800203117,9274092109,10,17,90,2,8,98,8,9,True,10,89,True
16,10,0.7,9800203117,9274092109,10,18,81,1,9,90,0,9,True,10,81,True
16,10,0.7,9800203117,9274092109,10,19,0,0,9,9,9,0,False,10,0,True
17,10,0.7,7699298899,5801402020,10,0,0,0,0,0,0,0,False,10,0,True
17,10,0.7,7699298899,5801402020,10,1,18,1,0,18,8,1,True,10,9,True
17,10,0.7,7699298899,5801402020,10,2,18,1,1,19,9,1,True,10,10,True
17,10,0.7,7699298899,5801402020,10,3,34,2,1,35,5,3,True,10,26,True
17,10,0.7,7699298899,5801402020,10,4,34,2,3,37,7,3,True,10,28,True
17,10,0.7,7699298899,5801402020,10,5,70,3,3,73,3,7,True,10,64,True
17,10,0.7,7699298899,5801402020,10,6,65,4,7,72,2,7,True,10,63,True
17,10,0.7,7699298899,5801402020,10,7,77,4,7,84,4,8,True,10,75,True
17,10,0.7,7699298899,5801402020,10,8,134,5,8,142,2,14,True,10,133,True
17,10,0.7,7699298899,5801402020,10,9,191,6,14,205,5,20,True,10,196,True
17,10,0.7,7699298899,5801402020,10,10,158,6,20,178,8,17,True,10,169,True
17,10,0.7,7699298899,5801402020,10,11,154,5,17,171,1,17,True,10,162,True
17,10,0.7,7699298899,5801402020,10,12,171,5,17,188,8,18,True,10,179,True
17,10,0.7,7699298899,5801402020,10,13,94,4,18,112,2,11,True,10,103,True
17,10,0.7,7699298899,5801402020,10,14,116,4,11,127,7,12,True,10,118,True
17,10,0.7,7699298899,5801402020,10,15,124,3,12,136,6,13,True,10,127,True
17,10,0.7,7699298899,5801402020,10,16,93,2,13,106,6,10,True,10,97,True
17,10,0.7,7699298899,5801402020,10,17,86,2,10,96,6,9,True,10,87,True
17,10,0.7,7699298899,5801402020,10,18,35,1,9,44,4,4,True,10,35,True
17,10,0.7,7699298899,5801402020,10,19,0,0,4,4,4,0,False,10,0,True
18,10,0.7,4020185191,7000230208,10,0,8,1,0,8,8,0,False,10,0,True
18,10,0.7,4020185191,7000230208,10,1,72,1,0,72,2,7,True,10,63,True
18,10,0.7,4020185191,7000230208,10,2,10,2,7,17,7,1,True,10,8,True
18,10,0.7,4020185191,7000230208,10,3,58,2,1,59,9,5,True,10,50,True
18,10,0.7,4020185191,7000230208,10,4,69,3,5,74,4,7,True,10,65,True
18,10,0.7,4020185191,7000230208,10,5,47,4,7,54,4,5,True,10,45,True
18,10,0.7,4020185191,7000230208,10,6,37,3,5,42,2,4,True,10,33,True
18,10,0.7,4020185191,7000230208,10,7,35,4,4,39,9,3,True,10,30,True
